trial_id,replicate_id,com_scale,payload_x_factor,payload_y_factor,payload_mass,payload_pos_x,payload_pos_y,payload_pos_z,true_com_x,true_com_y,true_com_z,measurement_seed,torque_seed,force_seed,position_rms,position_rms_x,position_rms_y,position_rms_z,velocity_rms,attitude_rms,attitude_rms_x,attitude_rms_y,attitude_rms_z,peak_attitude,angular_acc_command_rms,mean_dob_norm,final_com_error,final_com_error_x,final_com_error_y,final_com_error_z,moce_convergence_time,max_motor_utilization,max_servo_angle,saturation_time,terminal_altitude_m,terminal_tilt_rad,terminal_airborne,numerical_success,flight_success,success,failure_reason,runtime_s
91,1,nan,0.625,0.625,0.5,0.19375,0.19375,0.56,0.020611702127659576,0.020611702127659576,0.059574468085106386,7003,7004,7005,0.07333550975180686,0.04482374254258341,0.054837589988610116,0.019020195037765617,0.15454080576407106,0.01509483607081049,0.00953816891945532,0.009441146565534915,0.006909570261359635,0.0376410999282777,4.45767206506821,1.794484762342052,0.002028582232470335,0.0007409338908196533,-0.00027283636465637306,-0.0018686153059017455,nan,0.36972933377167033,0.30050587467083195,0,0.797301191780267,0.0031471432818198602,True,True,True,True,normal_completion,6.096837617000347
92,2,nan,0.625,0.625,0.5,0.19375,0.19375,0.56,0.020611702127659576,0.020611702127659576,0.059574468085106386,7006,7007,7008,0.0776217993492824,0.0480465924777181,0.0572510399996083,0.02095201910231067,0.14829078945864024,0.014241745582720958,0.009334374713459569,0.007137757894056903,0.008046687405231241,0.027790329327252457,4.217599576816118,1.4896200412645257,0.0043556504525081915,0.0004325867129310358,0.00031286952034989893,0.004322808376908044,nan,0.3495676628547048,0.26300139133810463,0,0.7672151745190325,0.011241569004912662,True,True,True,True,normal_completion,6.187742097999944
93,3,nan,0.625,0.625,0.5,0.19375,0.19375,0.56,0.020611702127659576,0.020611702127659576,0.059574468085106386,7009,7010,7011,0.07318455406320137,0.03916041413237124,0.059069488839203474,0.01825476394495527,0.14455413781733265,0.013884707480339778,0.009325292574981138,0.00810912055382458,0.006329785466281135,0.03137620930332713,4.452417735843824,1.922768055726427,0.008577969621442333,0.0017844260533679164,9.673667588719001e-05,0.008389757356562083,nan,0.3659983027915149,0.30999942071673153,0,0.7941126593598149,0.02495096645232243,True,True,True,True,normal_completion,6.180738339000527
94,4,nan,0.625,0.625,0.5,0.19375,0.19375,0.56,0.020611702127659576,0.020611702127659576,0.059574468085106386,7012,7013,7014,0.07772717963772678,0.048791529869701526,0.056655740331411464,0.021237423452696625,0.1618925543859904,0.013432811909274598,0.00878452618071723,0.006485593417247876,0.00782365730310278,0.03754044815845774,4.1866381374534205,1.7005290713482235,0.004441892695533122,-0.0005743751863657269,0.0012495347909586736,0.004223643766950724,nan,0.35344064501567674,0.32581328914356444,0,0.7925156438896803,0.007020741382172576,True,True,True,True,normal_completion,6.154825970999809
95,0,nan,0.625,1.25,0.5,0.19375,0.3875,0.56,0.020611702127659576,0.04122340425531915,0.059574468085106386,7000,7001,7002,0.07100364625257444,0.044913798169994766,0.05116560455694892,0.02015811066116141,0.1420800189859677,0.01355943837049033,0.009089820913121356,0.006775230274272388,0.0074383989823812585,0.03150364864901738,4.292122727931442,1.8493215610662574,0.006108190772583096,0.0003319461540161918,0.0008383433501855178,0.0060412735985306,nan,0.38960501904848693,0.3211148612772248,0,0.7792173617795014,0.016312726550936026,True,True,True,True,normal_completion,6.258716929000002
96,1,nan,0.625,1.25,0.5,0.19375,0.3875,0.56,0.020611702127659576,0.04122340425531915,0.059574468085106386,7003,7004,7005,0.07306129893750543,0.044742994543209805,0.054537969070444364,0.01901651312446856,0.15400917015546628,0.016130518674406007,0.010062302246601406,0.009488137884512844,0.008301743533009972,0.037981244890817535,4.545422783685108,1.809005134907567,0.001560460975515467,0.0007334297306728181,-0.0002768200144629557,-0.0013492553375342303,nan,0.4051508515555141,0.34730853778059145,0,0.797360235993056,0.0033798355345729825,True,True,True,True,normal_completion,6.163621837000392
97,2,nan,0.625,1.25,0.5,0.19375,0.3875,0.56,0.020611702127659576,0.04122340425531915,0.059574468085106386,7006,7007,7008,0.07749443702910318,0.047930051485268084,0.057176632337007205,0.02095067181920168,0.14805023361194755,0.014903422358048458,0.009843454044796906,0.007142194321105641,0.008614375817777867,0.030805144390928813,4.300330473565498,1.5058674829485474,0.0048612224306687785,0.00042896608269249806,0.00030703361229302006,0.004832515078223659,nan,0.3875069086944254,0.3081494502123173,0,0.7672830010754171,0.012990349204964332,True,True,True,True,normal_completion,6.232539429000099
98,3,nan,0.625,1.25,0.5,0.19375,0.3875,0.56,0.020611702127659576,0.04122340425531915,0.059574468085106386,7009,7010,7011,0.07301428181292396,0.03895618446933987,0.05899375308055219,0.01825481135806892,0.14406701413202797,0.014555479329552878,0.009834091354657877,0.007925684513641739,0.007234372863732071,0.033974377776157756,4.509425508269733,1.9365597440895725,0.009093164570243123,0.0017672778667338004,0.00011007611174555787,0.00891909491444623,nan,0.40300805690938374,0.36745159002927974,0,0.7941330166578454,0.025315749821625027,True,True,True,True,normal_completion,6.254194674998871
99,4,nan,0.625,1.25,0.5,0.19375,0.3875,0.56,0.020611702127659576,0.04122340425531915,0.059574468085106386,7012,7013,7014,0.0775696078604051,0.048642861047294164,0.056567787562552006,0.02123679691075465,0.16162510955808723,0.014114557177342085,0.009368280002824388,0.006385697938491065,0.008407075349935266,0.040553573496494064,4.2607104234393285,1.7134918293961259,0.004974519371508282,-0.0005959543936028891,0.0012462679518917066,0.004778859438228353,nan,0.3931743359797216,0.38821937415895863,0,0.7925117628726216,0.00732229566366412,True,True,True,True,normal_completion,6.157707718999518
100,0,nan,1.25,-1.25,0.5,0.3875,-0.3875,0.56,0.04122340425531915,-0.04122340425531915,0.059574468085106386,7000,7001,7002,0.07076658258591621,0.04461725310278863,0.05111543588255216,0.02011024989868843,0.1415075689488473,0.014356589423672824,0.00852350655467465,0.007209731161125065,0.009026697761453779,0.03523188667759592,4.2462578101706026,1.8848326513477818,0.006839602700032102,0.00032185131113753734,0.0008057309963039327,0.006784347749739877,nan,0.4361285381598796,0.40730927011447027,0,0.7792769323839307,0.012963638814811112,True,True,True,True,normal_completion,6.156121866000831
101,1,nan,1.25,-1.25,0.5,0.3875,-0.3875,0.56,0.04122340425531915,-0.04122340425531915,0.059574468085106386,7003,7004,7005,0.07291108405365546,0.044207068930931,0.054779768522313095,0.018998373484509692,0.154093352257234,0.016736856239519846,0.009808512086045136,0.009731034246507198,0.009445762009153319,0.041503980585650066,4.527416492287078,1.829571868726235,0.0010780154976648506,0.0007760550374853042,-0.00027409465377789544,-0.0006962241828388713,nan,0.4368815668095406,0.446583628391925,0,0.7972695165849487,0.002129263170924902,True,True,True,True,normal_completion,6.125211333999687
102,2,nan,1.25,-1.25,0.5,0.3875,-0.3875,0.56,0.04122340425531915,-0.04122340425531915,0.059574468085106386,7006,7007,7008,0.07736660696609647,0.04776314599563839,0.05713696687790823,0.02096761250210898,0.1476058799593468,0.016953623291944518,0.009922468080872514,0.007331495427462265,0.011628376701256672,0.03323710007030118,4.36827287631126,1.5264911210256324,0.005636827054372304,0.00046711199683847904,0.0002868150328521543,0.005610112544347318,nan,0.4330027453578383,0.5149171323628119,0,0.7672781224066912,0.017303839688577266,True,True,True,True,normal_completion,6.17836735399942
103,3,nan,1.25,-1.25,0.5,0.3875,-0.3875,0.56,0.04122340425531915,-0.04122340425531915,0.059574468085106386,7009,7010,7011,0.07316341788560864,0.03918789530471588,0.05902305688663152,0.01826125225849212,0.14484711289630425,0.015568737012392362,0.009752977703583146,0.008692189706189277,0.008468225090658804,0.03108204231959709,4.574358907147473,1.941532741126842,0.009585323702936278,0.0018636179410348175,9.689711680306579e-05,0.009401913082382779,nan,0.4327003241355953,0.3487287429218393,0,0.7941112002955077,0.02527782356661007,True,True,True,True,normal_completion,6.332578352001292
104,4,nan,1.25,-1.25,0.5,0.3875,-0.3875,0.56,0.04122340425531915,-0.04122340425531915,0.059574468085106386,7012,7013,7014,0.07759399887374206,0.048444484419628855,0.056780701421568026,0.021211141803527768,0.16233075972258987,0.014362689259938268,0.008942380459509524,0.0069056457048556445,0.00886750990379696,0.03810535340009766,4.207613404933353,1.738879267362655,0.005461999000391998,-0.0004913841295644331,0.0012686811854305258,0.005289841469007364,nan,0.43866164273275077,0.3760282164883919,0,0.7925536233267524,0.009456915910620006,True,True,True,True,normal_completion,6.3960317189994385
105,0,nan,1.25,-0.625,0.5,0.3875,-0.19375,0.56,0.04122340425531915,-0.020611702127659576,0.059574468085106386,7000,7001,7002,0.07098724904938547,0.04484932630923512,0.05121044051839536,0.020130033261748972,0.14186713738363899,0.013117050882411503,0.007930105350196854,0.007022464346355489,0.007736630241307719,0.029915764894128137,4.127904570986949,1.8574636853085948,0.0062489068663503225,0.00032577868370521623,0.0008131248988274033,0.0061872072191312966,nan,0.4051005148773803,0.3366873026185276,0,0.7792652186071292,0.012880693512734279,True,True,True,True,normal_completion,6.150574166998922
106,1,nan,1.25,-0.625,0.5,0.3875,-0.19375,0.56,0.04122340425531915,-0.020611702127659576,0.059574468085106386,7003,7004,7005,0.0730994708496045,0.04447855833680131,0.0548058523165173,0.01901339103453234,0.1542470654809055,0.015917943284365625,0.009227122255200483,0.00966630982094769,0.008648906736536963,0.03716471453885315,4.432968897742202,1.80502010978764,0.0015738853657418935,0.0007563694535552418,-0.000278196947350446,-0.001351897500815033,nan,0.40023112131852356,0.3582511635488464,0,0.7972770161100237,0.0009400181262585762,True,True,True,True,normal_completion,6.11512156200115
107,2,nan,1.25,-0.625,0.5,0.3875,-0.19375,0.56,0.04122340425531915,-0.020611702127659576,0.059574468085106386,7006,7007,7008,0.07759294265704335,0.04791099482567219,0.05732242658450591,0.020960456470639155,0.14815735699310087,0.01562037288821372,0.00927370560747683,0.007372808672514563,0.010180182992028615,0.03007872233023718,4.253838299277862,1.496253659349687,0.004935373172885988,0.0004467850724282421,0.00028897910079196676,0.00490660600965713,nan,0.39430561001899855,0.38427973434484475,0,0.7671872938975256,0.01487508086036405,True,True,True,True,normal_completion,6.221072774000277
108,3,nan,1.25,-0.625,0.5,0.3875,-0.19375,0.56,0.04122340425531915,-0.020611702127659576,0.059574468085106386,7009,7010,7011,0.07314898779143256,0.03913068310518556,0.0590449475100066,0.018255361628115193,0.14447348489960343,0.014749603433704562,0.009186702429071833,0.008469461972337748,0.007837315473448792,0.03189393945412602,4.472543903464646,1.9285634109356022,0.009051381889427113,0.0018370357286554354,9.171637695051804e-05,0.008862527965884881,nan,0.39190526488874683,0.28649084509990047,0,0.7940980785182846,0.026354499132366094,True,True,True,True,normal_completion,6.137002207000478
109,4,nan,1.25,-0.625,0.5,0.3875,-0.19375,0.56,0.04122340425531915,-0.020611702127659576,0.059574468085106386,7012,7013,7014,0.07762999292751332,0.04860707939601797,0.05668665691375639,0.021222407084424917,0.16202108422382333,0.013664064486300935,0.008425492582434819,0.006826393905621606,0.008313728361837368,0.0372548388637588,4.140205285238442,1.7142506559458288,0.004859134966721236,-0.0005219572192344188,0.001261262899667933,0.0046634717951353905,nan,0.4049480933372592,0.27210115292532244,0,0.7925490655833344,0.009331286442073485,True,True,True,True,normal_completion,6.191009702000883
110,0,nan,1.25,0.0,0.5,0.3875,0.0,0.56,0.04122340425531915,0.0,0.059574468085106386,7000,7001,7002,0.07103182142302808,0.04488948143509783,0.05123189422579974,0.02014316571935566,0.14194559624349884,0.012760812230122582,0.007738294882796165,0.006929310648825589,0.007412271919688936,0.027701520902395804,4.0863668387214735,1.8448008064568333,0.006068145795156367,0.0003299593854096533,0.0008196284628459991,0.00600347644104203,nan,0.37103631772103063,0.28402104388755595,0,0.779246819812561,0.013543830231744217,True,True,True,True,normal_completion,6.254764736000652
111,1,nan,1.25,0.0,0.5,0.3875,0.0,0.56,0.04122340425531915,0.0,0.059574468085106386,7003,7004,7005,0.07313183196478859,0.04461505405854988,0.054736815318184584,0.019016909493966165,0.15418078411232833,0.01572749459306293,0.009061614239496652,0.009691878454726553,0.008444449394021024,0.03526510912226923,4.418047047187909,1.7963713623863409,0.0017128147550504633,0.0007459271726278985,-0.0002801627887258475,-0.001516191231364726,nan,0.3723473529349266,0.29958528544081536,0,0.7972970023416425,0.002302243768761045,True,True,True,True,normal_completion,6.1903459490004025
112,2,nan,1.25,0.0,0.5,0.3875,0.0,0.56,0.04122340425531915,0.0,0.059574468085106386,7006,7007,7008,0.07760442712344305,0.04793920789148855,0.057316721633664865,0.020954065883818356,0.1481486966163227,0.014988955142530604,0.008902182309288768,0.00746328214780352,0.009472029665243712,0.028026682964425655,4.193440051142385,1.4818289614612383,0.004721085883480043,0.00043486012947829833,0.0002953230434341488,0.004691730265797625,nan,0.3587948421294505,0.3144451181632484,0,0.767241027833689,0.012949915036749035,True,True,True,True,normal_completion,6.184486090998689
113,3,nan,1.25,0.0,0.5,0.3875,0.0,0.56,0.04122340425531915,0.0,0.059574468085106386,7009,7010,7011,0.0730871812827237,0.03908462965472769,0.05900006761622979,0.018251570175927663,0.14428705861312743,0.01468245116206013,0.00905936536739682,0.008431437477788545,0.007900198309184071,0.03239965348113406,4.45605619908014,1.9289381721041792,0.008936488649513068,0.001815703773080414,9.60839003732348e-05,0.008749560964721972,nan,0.3702066371403962,0.30171019624484924,0,0.7940975323413991,0.02683186710485351,True,True,True,True,normal_completion,6.221731859999636
114,4,nan,1.25,0.0,0.5,0.3875,0.0,0.56,0.04122340425531915,0.0,0.059574468085106386,7012,7013,7014,0.07756899976489912,0.048625332561276546,0.05658476128102921,0.021229497134909153,0.1617222668388247,0.013631606738606378,0.00842406874087132,0.006747571886797321,0.008326226141391823,0.038650085873392775,4.147839530012704,1.7053757023311746,0.0047237007137301956,-0.0005491579010479461,0.0012553452839524028,0.004520606402980715,nan,0.37297395296163866,0.308959811051878,0,0.7925511268202683,0.009316657734802433,True,True,True,True,normal_completion,6.322172222999143
115,0,nan,1.25,0.625,0.5,0.3875,0.19375,0.56,0.04122340425531915,0.020611702127659576,0.059574468085106386,7000,7001,7002,0.07098224476279733,0.044859211387682965,0.05118486247635055,0.020155398247564467,0.14190844228342891,0.01301199224203911,0.007929964580332996,0.007034586309805693,0.007546005520236824,0.028719916327579118,4.126610956342604,1.837440285318193,0.006240890013835905,0.00033716848921611087,0.0008290904827627475,0.0061763771376162485,nan,0.3943382636629289,0.3379580704158604,0,0.7792318878189949,0.015246779255127928,True,True,True,True,normal_completion,6.22615685099845
116,1,nan,1.25,0.625,0.5,0.3875,0.19375,0.56,0.04122340425531915,0.020611702127659576,0.059574468085106386,7003,7004,7005,0.0729822143010059,0.044630513848923054,0.05452427019869578,0.019016434922420455,0.15383177320604519,0.016134236984848536,0.009207109715310002,0.009832506580315262,0.008880571384857799,0.03636070009279686,4.461992371994078,1.7998241614962203,0.001498784348651568,0.0007365184548504614,-0.00028200462586469577,-0.0012745071519683626,nan,0.4093137068383516,0.34880355807429986,0,0.7973316162928312,0.0033385039364604396,True,True,True,True,normal_completion,6.3025043359994015
117,2,nan,1.25,0.625,0.5,0.3875,0.19375,0.56,0.04122340425531915,0.020611702127659576,0.059574468085106386,7006,7007,7008,0.07752658752801396,0.04787048091628679,0.05727113248071189,0.02094770190161625,0.14798785582735483,0.015032914755349102,0.008921403746270424,0.0075621445350766625,0.009445160203418245,0.02815411454663102,4.202064533659214,1.480259185042248,0.004908175966748456,0.00042228093100742103,0.00029870934250176076,0.004880844482728047,nan,0.3914154268433354,0.2923077694059075,0,0.7673296549664995,0.012201595484815664,True,True,True,True,normal_completion,6.327015445000143
118,3,nan,1.25,0.625,0.5,0.3875,0.19375,0.56,0.04122340425531915,0.020611702127659576,0.059574468085106386,7009,7010,7011,0.07296469901296646,0.03896209765354811,0.058930641990644655,0.018247785702891144,0.1440702298959214,0.015025989226261218,0.009215886377973615,0.008380173465937875,0.008403599417915462,0.03449620050981175,4.477256649973979,1.937303897806833,0.0092173983439216,0.0017964789883959248,0.00010597144552313906,0.009040014686244394,nan,0.4080869517300119,0.36665061879054056,0,0.7941200881114594,0.027617624520467187,True,True,True,True,normal_completion,6.18884484299997
119,4,nan,1.25,0.625,0.5,0.3875,0.19375,0.56,0.04122340425531915,0.020611702127659576,0.059574468085106386,7012,7013,7014,0.07742583845877644,0.04851103609144633,0.05648586422935568,0.021231744644322918,0.1614283984089185,0.014076217433096573,0.008778506866120953,0.006781164098462001,0.008665652190978434,0.04095582125335047,4.211941566591774,1.7097102769548453,0.004997068417032883,-0.0005753404292978895,0.0012491605523276793,0.004804089306979134,nan,0.39365438585559376,0.36975293479229004,0,0.7925609212757069,0.009256102979346589,True,True,True,True,normal_completion,6.17671309599973
120,0,nan,1.25,1.25,0.5,0.3875,0.3875,0.56,0.04122340425531915,0.04122340425531915,0.059574468085106386,7000,7001,7002,0.07090521426069674,0.04475063028556138,0.05116849291352376,0.020167196913775012,0.14188330156158466,0.014099624551628992,0.008474397963744053,0.007301412783782423,0.008583318880818128,0.03329021786016069,4.242457997018044,1.8313194796113548,0.006912052655256819,0.0003495969378325067,0.000842119361229833,0.006851648624348949,nan,0.42855310414079567,0.43791742854786214,0,0.7792471026393507,0.01713863818510076,True,True,True,True,normal_completion,6.0962651379995805
121,1,nan,1.25,1.25,0.5,0.3875,0.3875,0.56,0.04122340425531915,0.04122340425531915,0.059574468085106386,7003,7004,7005,0.0724651529473412,0.04445886204595593,0.0539712163383679,0.019018827098885492,0.15285804063809275,0.017615873941930104,0.009814627174167057,0.010042331110435477,0.01063690246446081,0.041991973887053946,4.586451971872885,1.822908192825217,0.0009223754269082596,0.0007271035798389475,-0.000283999054921491,-0.0004913668173099212,nan,0.4461683748332808,0.4139213957891196,0,0.797414555187542,0.0035253328448614433,True,True,True,True,normal_completion,6.126939286999914
122,2,nan,1.25,1.25,0.5,0.3875,0.3875,0.56,0.04122340425531915,0.04122340425531915,0.059574468085106386,7006,7007,7008,0.07729033033078765,0.04766958704167586,0.05712214816174614,0.020939575528312028,0.147665791206136,0.01592603200955266,0.009282384863828081,0.007684134612420201,0.010412967975907655,0.033504639526324,4.276380278099646,1.4961679352266535,0.0055945222432788955,0.0004048275395233253,0.0002975098232027504,0.005571919031974862,nan,0.4253871714471857,0.37033314024091685,0,0.767372630190184,0.012585419949818438,True,True,True,True,normal_completion,6.094994375998795
123,3,nan,1.25,1.25,0.5,0.3875,0.3875,0.56,0.04122340425531915,0.04122340425531915,0.059574468085106386,7009,7010,7011,0.07272285519632841,0.03860688142113672,0.058865844484673024,0.018246499060004102,0.14376573237926973,0.015671348211749467,0.009619545752200476,0.00821957679167064,0.009246299349526458,0.036342506341434336,4.522126575914094,1.954725036074913,0.010025190917507674,0.0017789255230615392,0.00011102203075875894,0.009865472671117426,nan,0.4450418824391115,0.47916543427576885,0,0.7941805272048775,0.028676901187478038,True,True,True,True,normal_completion,6.122383590000027
124,4,nan,1.25,1.25,0.5,0.3875,0.3875,0.56,0.04122340425531915,0.04122340425531915,0.059574468085106386,7012,7013,7014,0.07710665610742841,0.04820884834932392,0.05630764294727477,0.021231879394517393,0.16110879994191454,0.015150444994104026,0.009378985235177073,0.006871535313476195,0.009713527778997262,0.044273620419295126,4.30865713055548,1.7322180944568417,0.005789617848627212,-0.0006022671132218244,0.0012419413452975925,0.005622680041787426,nan,0.4397212702324685,0.49042492939679827,0,0.7925977522597772,0.009764545248965098,True,True,True,True,normal_completion,6.120046103000277
